time,low,high,open,close,volume
1488348000,1191.01,1199.98,1199.66,1194.95,294.11016886
1488351600,1191.41,1195.96,1194.06,1195.2,249.20738712
1488355200,1192.99,1198.99,1195.2,1197.99,157.13027416
1488358800,1196.38,1198,1197.99,1197.46,98.88336677
1488362400,1195.48,1199.93,1197.49,1199.32,171.92114809
1488366000,1197,1202.1,1199.33,1201.85,233.06899457
1488369600,1201.91,1211.99,1202.07,1209.99,369.75527429
1488373200,1208.1,1225,1210,1224.99,586.28049522
1488376800,1218,1226.96,1224.99,1226.96,441.78005328
1488380400,1218.18,1230,1226.98,1219.97,866.64552881
1488384000,1218.94,1222,1219.98,1221.99,422.35339058
1488387600,1221.13,1226,1221.99,1225.64,628.91985046
1488391200,1222.6,1228.44,1225.98,1227.96,403.80063148
1488394800,1217.77,1227.85,1226.29,1227.32,414.40325905
1488398400,1222.36,1227.5,1227.3,1224.76,409.94239242
1488402000,1220.16,1226.5,1224.62,1226.49,321.05688256
1488405600,1225.27,1228.9,1226.14,1228.27,321.39935738
1488409200,1226.66,1230,1228.27,1230,400.76801319
1488412800,1230,1234,1230,1234,478.38503209
1488416400,1227.29,1234,1234,1232.65,353.25470615
1488420000,1230.34,1233.1,1232.66,1233,290.0036694
1488423600,1225.05,1233,1233,1225.17,365.58042084
1488427200,1220,1227.96,1225.59,1227.7,401.22648183
1488430800,1222,1227.7,1227.69,1224.85,186.99405254
1488434400,1222.68,1227.79,1224.85,1227.75,183.47465101
1488438000,1225.5,1228.25,1227.73,1228.22,149.40755193
1488441600,1226.46,1230,1228.16,1230,205.90395393
1488445200,1229.95,1232.5,1230,1232.5,165.01289164
1488448800,1228.35,1232.5,1232.28,1232.49,181.49680077
1488452400,1228.36,1233.1,1232.37,1233.09,209.51332795
1488456000,1230.29,1235,1233.1,1234.95,264.80825245
1488459600,1232.83,1239,1234.72,1238.97,280.83307965
1488463200,1237.01,1239,1238.97,1238.99,407.6697877
1488466800,1238.99,1260.68,1238.99,1260.09,634.77604537
1488470400,1255.84,1264.2,1260.08,1262.84,461.87904793
1488474000,1261.86,1298.61,1262.84,1295,1119.85341847
1488477600,1265,1298.04,1295.31,1277.06,495.8367244
1488481200,1275.12,1278.75,1277.74,1275.12,19.47669337
1488484800,1269.65,1288.99,1277.38,1279.31,377.41956479
1488488400,1237.57,1279.89,1279.66,1267.02,928.44309337
1488492000,1255.4,1268.55,1266.13,1266.84,428.87741925
1488495600,1266.92,1271.97,1266.92,1269.17,350.13668429
1488499200,1268.02,1273,1269.17,1273,346.66529822
1488502800,1272.23,1279.5,1272.88,1277.02,334.30887681
1488506400,1272.98,1276.99,1276.76,1275.64,287.90863235
1488510000,1270.69,1279.96,1275.64,1279.96,484.46370566
1488513600,1267,1279.99,1279.81,1268.21,387.59553845
1488517200,1265,1273,1268.21,1269.36,225.28605376
1488520800,1255.61,1271.99,1269.36,1265.5,643.88983446
1488524400,1265.2,1275.5,1265.5,1271.3,405.20690655
1488528000,1270,1282.2,1271.35,1281.49,526.60166362
1488531600,1277.96,1282.98,1281.49,1282.98,141.36438921
1488535200,1277.17,1290.71,1282.98,1280,317.68035219
1488538800,1279.99,1290,1279.99,1290,154.28901441
1488542400,1288,1294.99,1289.71,1294.98,201.66467892
1488546000,1268.38,1294.99,1294.95,1284.42,663.78097812
1488549600,1275.44,1286.99,1284.28,1286.54,294.01218301
1488553200,1280.01,1286.99,1286.85,1280.3,282.77899057
1488556800,1278.7,1281.99,1280.34,1279.47,391.03083127
1488560400,1270.14,1279.99,1279.29,1277.85,346.9537679
1488564000,1270.82,1277.86,1277.86,1275.75,330.60734252
1488567600,1270.01,1276.53,1275.76,1275.66,256.61492087
1488571200,1275.35,1282,1275.46,1279,364.50829293
1488574800,1277.18,1283.84,1279,1283.01,274.5313449
1488578400,1280,1289.33,1283.76,1288,307.3231052
1488582000,1285.56,1294.97,1287.8,1292.86,321.56150819
1488585600,1285,1294.06,1293.06,1289.93,268.18391203
1488589200,1288.88,1290.04,1289.92,1289.47,115.25524185
1488592800,1284.01,1292,1289.46,1291.98,288.43545764
1488596400,1288.1,1294.48,1291.92,1290.5,243.65202403
1488600000,1287.28,1293,1290,1291.82,160.24445315
1488603600,1288.19,1294.48,1291.76,1293.01,226.40149357
1488607200,1289.05,1294.07,1293,1293.11,163.1781008
1488610800,1288.21,1293.5,1292.72,1290.01,139.86731246
1488614400,1286.34,1293.68,1291.49,1292.76,214.72314683
1488618000,1290.64,1293.79,1293.25,1292.18,65.6695318
1488621600,1287.45,1293.75,1292.19,1291,115.69686792
1488625200,1288,1293.14,1291.01,1289.12,87.66946394
1488628800,1277.11,1289.12,1289.11,1287.27,305.59900899
1488632400,1282,1291.8,1287.28,1287,147.24363372
1488636000,1273.66,1288.01,1286.56,1274.33,357.69096141
1488639600,1263.23,1274.99,1274.32,1268.42,527.47318172
1488643200,1226.41,1270.99,1268.9,1263.3,1085.3168962
1488646800,1259.98,1270.99,1263.26,1260,421.35197058
1488650400,1259.99,1273,1260,1269.35,334.45897513
1488654000,1262.61,1271.53,1269.35,1271.39,217.79254312
1488657600,1264.39,1271.87,1270.65,1267.44,246.45732041
1488661200,1264,1268.8,1267.43,1268.12,176.0098225
1488664800,1265.95,1274.77,1268.08,1274.68,259.12742037
1488668400,1272.58,1274.99,1273.54,1273.97,217.53216616
1488672000,1264.48,1273.95,1273.94,1269.91,212.52982164
1488675600,1266.24,1270.19,1269.91,1270.1,143.64508184
1488679200,1268.32,1270.99,1270.1,1270.97,154.40286941
1488682800,1266,1273,1270.95,1266.62,130.08614218
1488686400,1266,1269.97,1266.61,1266.62,123.38172415
1488690000,1260.52,1266.63,1266.62,1265.5,142.69046477
1488693600,1260.01,1265.96,1265.5,1263.13,92.69377258
1488697200,1247.11,1264.83,1263.13,1251.09,259.53855524
1488700800,1249.28,1257.83,1251.1,1253.33,385.18119672
1488704400,1249.76,1255,1253.34,1254.99,125.99781231
1488708000,1254.06,1260.33,1255,1255.31,88.05107633
1488711600,1252.79,1260.41,1255.46,1259.58,69.18067886
1488715200,1259.68,1266,1259.68,1265.13,61.00267376
1488718800,1258.82,1266,1265.17,1262.39,96.58061438
1488722400,1262.39,1267,1262.39,1266.99,101.16270509
1488726000,1266.86,1271.19,1266.99,1270.96,223.25318895
1488729600,1269.47,1271.99,1270.98,1271.99,172.19757292
1488733200,1271.98,1275,1271.99,1274.71,199.57394044
1488736800,1268.26,1275,1274.98,1272.27,214.29162744
1488740400,1270.51,1275,1272.27,1274.57,169.37208738
1488744000,1271.86,1278.97,1274.58,1273.08,247.67163137
1488747600,1271,1277.77,1273.22,1277.75,245.14313426
1488751200,1274.4,1278.2,1277.4,1277.98,151.28498922
1488754800,1277.88,1278.99,1277.98,1278.98,187.62050641
1488758400,1278.5,1279,1278.63,1279,118.52116903
1488762000,1278.99,1284.99,1278.99,1284.98,197.17851552
1488765600,1280.76,1285,1284.98,1282.2,141.80793254
1488769200,1268.78,1282.22,1282.21,1270.48,396.0737754
1488772800,1269.18,1279.12,1270.47,1279.1,148.58031648
1488776400,1275.46,1281,1279.07,1278.11,148.57437249
1488780000,1277.09,1282.33,1278.01,1281.86,96.13212594
1488783600,1281.24,1282.33,1281.85,1281.94,129.44050173
1488787200,1281.51,1282.5,1281.88,1282.5,74.0042961
