time,low,high,open,close,volume
1483250400,964.54,969.63,966.92,969.45,68.54712649
1483254000,968.54,970.56,969.45,969.47,82.88220936
1483257600,968.11,969.58,969.04,969.15,89.5936876
1483261200,968.6,970.68,969.16,970.38,52.61834586
1483264800,969.79,974.99,970.36,974.99,100.24092551
1483268400,974.98,975,974.98,975,53.65411492
1483272000,974.01,975,975,974.56,51.99700562
1483275600,974.31,977.99,974.37,977.99,124.68269493
1483279200,977.58,979.99,977.98,979.99,100.9442363
1483282800,979.01,979.99,979.99,979.99,110.60929404
1483286400,977.63,994.97,979.98,994.79,545.21712391
1483290000,993,994.8,994.8,994.42,366.59442776
1483293600,994.49,999.68,994.49,997.12,347.56732392
1483297200,993.7,997.11,997.11,994.92,271.65721333
1483300800,993.76,1000,994.61,1000,306.40469481
1483304400,992.04,1000,1000,997.22,435.75484369
1483308000,990,998,997.22,998,295.21865218
1483311600,986.86,998.99,998,992.95,211.45395494
1483315200,992.86,997.99,992.96,995.48,250.63936818
1483318800,990.52,997.71,996.17,997.71,213.41196949
1483322400,997.39,1002,997.7,1002,253.78521724
1483326000,1000.01,1011.78,1002,1009.63,437.37277351
1483329600,1005.43,1010.7,1009.63,1009.62,191.69368992
1483333200,1000,1012,1009.2,1003.64,340.48495649
1483336800,1002.92,1010.99,1002.94,1009.65,190.49711814
1483340400,1007.35,1012.25,1009.8,1012.25,183.95580198
1483344000,1009.33,1013,1012.01,1012.03,108.59326182
1483347600,1005.7,1015,1012.03,1015,122.58852369
1483351200,1010.65,1019.1,1015,1015.79,198.68850233
1483354800,1015.43,1024.95,1015.52,1024.84,150.77037061
1483358400,1021.7,1025,1024.84,1024.99,114.39532445
1483362000,1005.3,1025,1024.99,1018.16,229.18611285
1483365600,1011.34,1024.54,1018,1024.31,177.61662773
1483369200,1015.05,1028,1024.31,1026.98,680.83351232
1483372800,1023.2,1034.39,1026.98,1029.95,424.81495235
1483376400,1015.81,1030,1029.76,1021.88,367.93084244
1483380000,1018,1029,1021.87,1018.41,323.71659911
1483383600,997.2,1019.58,1018.26,1001.01,906.53325963
1483387200,991.69,1014,1001.02,1012.98,957.64345482
1483390800,1006.6,1017.79,1012.99,1012.2,313.21919823
1483394400,1011.31,1019.67,1012.2,1013.8,260.8305565
1483398000,1011.45,1019.99,1015.05,1011.45,324.43375779
1483401600,1009.29,1023.3,1011.52,1020.74,309.19482543
1483405200,1012.61,1022.99,1020.84,1019.01,243.24847029
1483408800,1012.9,1023,1019.05,1022.97,132.0109807
1483412400,1016.65,1029.85,1022.97,1024.09,415.07825107
1483416000,1017.42,1024.1,1023.95,1022.36,297.67770405
1483419600,1015.03,1027.93,1021.86,1018.8,328.92870661
1483423200,1011.5,1024.47,1018.65,1013.16,306.65314221
1483426800,1006.71,1019.37,1013.07,1019.37,220.80761629
1483430400,1012,1019.8,1019.37,1012.02,170.57153443
1483434000,1010,1019.3,1012.03,1010.97,241.12346366
1483437600,1009.08,1016.99,1011.04,1014.94,246.34812714
1483441200,1014.48,1023.95,1014.94,1019.82,260.29336257
1483444800,1017,1025.75,1019.96,1018.8,259.03286912
1483448400,1013.5,1020,1018.94,1015,231.9168185
1483452000,1013.26,1019,1016.37,1014.34,301.33257491
1483455600,1010.3,1019.78,1013.65,1016.97,374.64436866
1483459200,1015.78,1018.56,1016.97,1017.86,277.89425977
1483462800,1016.8,1019.99,1017.79,1019.97,293.80864859
1483466400,1018.76,1026.43,1019.98,1023.96,443.80648879
1483470000,1014,1024,1023.96,1018.25,578.41649064
1483473600,1018.25,1027.83,1018.25,1025.82,488.16965091
1483477200,1020,1028.51,1026.04,1024.46,565.01438344
1483480800,1022.86,1032,1024.33,1028.54,563.05863291
1483484400,1018.18,1036.99,1027.85,1020.67,1065.21868745
1483488000,1018,1039.33,1020.69,1036.55,710.67679566
1483491600,1036.77,1040,1036.78,1038.99,210.61247724
1483495200,1038.99,1047.99,1038.99,1041.57,787.3962495
1483498800,1041.19,1047.82,1041.4,1046.74,646.38439113
1483502400,1045.05,1054.97,1046.41,1048.23,712.39283652
1483506000,1047.25,1065,1048.21,1062.96,924.69254521
1483509600,1055.65,1063,1062.85,1062.53,340.17872441
1483513200,1061.74,1065,1062.53,1062.92,271.12024239
1483516800,1057.85,1065,1062.87,1060.01,198.05831654
1483520400,1058.09,1070,1060,1070,208.54394913
1483524000,1069.99,1079.99,1070,1079.99,296.06803243
1483527600,1075.18,1090,1079.99,1084.62,429.92595744
1483531200,1075.15,1096.68,1084.63,1094.91,477.72459328
1483534800,1080.01,1095.71,1094.75,1094.99,748.8486193
1483538400,1065,1095.66,1094.99,1089.41,829.34273309
1483542000,1085.51,1094.49,1089.41,1087.64,611.12728976
1483545600,1087.1,1107.75,1087.72,1103.58,817.24131361
1483549200,1100.01,1138,1103.58,1137,1297.15881288
1483552800,1131.09,1147,1136.63,1139.01,842.3598418
1483556400,1110.01,1139.5,1139.01,1124.62,837.74271582
1483560000,1090.01,1136.5,1123.67,1090.04,1258.49580342
1483563600,1067,1110,1092.41,1090.72,1216.11213713
1483567200,1090.5,1136.14,1090.71,1136.1,743.16299409
1483570800,1120.34,1143.89,1135.01,1130.3,806.86289488
1483574400,1080,1134.88,1131.1,1090.57,1125.12848145
1483578000,1076.12,1125,1090.89,1120.32,733.77977132
1483581600,1110,1126.5,1121.21,1126.5,225.44969811
1483585200,1125.86,1139.9,1126.5,1139.89,399.14998967
1483588800,1139.01,1146.77,1139.88,1146.77,300.66933448
1483592400,1146.77,1175,1146.77,1163.01,606.73695199
1483596000,1150,1174.9,1163.01,1157.89,662.62145244
1483599600,1153.39,1172.13,1157.89,1167.4,645.33124432
1483603200,1131.05,1168.99,1167.37,1141.01,873.23399268
1483606800,1035.52,1141.01,1141.01,1074.33,1464.65087406
1483610400,1070,1114.17,1074.32,1092.91,574.8290012
