time,low,high,open,close,volume
1491026400,1082.41,1089,1088.1,1088.05,128.81977252
1491030000,1085.31,1098,1088.05,1098,152.67582619
1491033600,1094.51,1098,1098,1097.99,274.88067807
1491037200,1097.99,1109.45,1098,1103.85,611.21852338
1491040800,1103.28,1110.22,1103.86,1109.46,161.96242012
1491044400,1095.45,1110.57,1109.46,1102.5,238.4791077
1491048000,1101.61,1110.95,1102.05,1105.01,192.39652305
1491051600,1095,1107.04,1104.49,1102,245.62945743
1491055200,1082.39,1102,1102,1082.77,652.88911249
1491058800,1071.45,1085.87,1082.94,1084.45,594.66420714
1491062400,1077.6,1086,1084.46,1085.66,288.49895476
1491066000,1079,1085.86,1085.61,1081.84,305.02431265
1491069600,1081.25,1086.5,1081.84,1084.04,249.09767901
1491073200,1082.03,1086.5,1084.04,1082.07,235.6354815
1491076800,1074.82,1082.46,1082.06,1080.27,484.92976577
1491080400,1079.15,1083,1080.16,1082.16,224.8064221
1491084000,1082.1,1085.74,1082.12,1085.52,187.52431485
1491087600,1085.47,1092,1085.52,1092,186.0450509
1491091200,1087.88,1094,1092,1088.32,227.961337
1491094800,1085.95,1091.16,1088.91,1090.05,163.60940615
1491098400,1084.62,1090.01,1090.01,1087.72,193.64146373
1491102000,1081,1087.72,1087.56,1086,168.42546801
1491105600,1081.02,1086.36,1085.99,1084.03,146.36380632
1491109200,1081.28,1087.72,1084.06,1086.76,103.74797794
1491112800,1086.64,1090.01,1087.25,1090.01,90.35306322
1491116400,1090,1097.36,1090.01,1097.33,223.16460502
1491120000,1087.86,1097.36,1097.33,1089.08,132.30250822
1491123600,1086.2,1090.52,1089.12,1088.22,97.90949681
1491127200,1086,1096.72,1088.21,1095.77,112.96241257
1491130800,1085.7,1096.31,1095.12,1089.18,174.58822557
1491134400,1080,1089.97,1089.19,1086.88,320.54130874
1491138000,1084,1092.61,1086.23,1089.92,188.77829225
1491141600,1086.54,1093.67,1089.65,1093.08,160.66530986
1491145200,1091.56,1110,1093.67,1108.62,1055.68431683
1491148800,1100.53,1109.5,1108.63,1100.99,523.62312224
1491152400,1097.75,1107.46,1100.99,1105,779.49854094
1491156000,1102.98,1110.32,1104.36,1109.51,503.95124222
1491159600,1107.36,1116.29,1108.79,1116.29,753.3372987
1491163200,1110,1119,1116.41,1111.59,616.62030604
1491166800,1106,1113.54,1112.11,1110.53,410.57553474
1491170400,1106.49,1112.81,1110.53,1112.81,308.53663849
1491174000,1108.94,1114.23,1112.81,1113.99,425.51257343
1491177600,1112.24,1155,1113.23,1148.1,1845.31642934
1491181200,1133.49,1149.53,1147.1,1138.91,892.4826622
1491184800,1132.39,1144.56,1138.11,1141.54,571.44410893
1491188400,1141.53,1159.18,1141.53,1158.49,793.32868353
1491192000,1133.48,1159.95,1158.48,1134,732.36330564
1491195600,1132.53,1150.8,1134,1144.2,613.06760639
1491199200,1142.91,1147.71,1144.2,1142.91,154.56643676
1491202800,1140,1145.5,1142.98,1140.01,132.51339439
1491206400,1127.87,1142,1140.27,1139.52,338.90669142
1491210000,1124,1141.98,1140.26,1141.6,339.9154408
1491213600,1131.97,1142,1141.6,1137.88,165.65334857
1491217200,1134.47,1143.5,1137.05,1141.97,239.62883894
1491220800,1133.2,1143.87,1141.95,1133.89,244.05210645
1491224400,1131,1137.98,1133.87,1132.35,257.53659074
1491228000,1131,1139.48,1132.3,1139.48,276.28571527
1491231600,1138.24,1143,1139.3,1142.96,471.95955072
1491235200,1140.79,1143.45,1142.97,1141.56,409.50794018
1491238800,1137,1143.1,1141.55,1139.07,528.37254623
1491242400,1136.5,1142,1138.72,1142,559.05114846
1491246000,1142,1154.29,1142,1154.1,654.21680065
1491249600,1145.86,1156,1154.08,1154.82,454.67726076
1491253200,1155.12,1165.18,1155.12,1157.69,696.92569259
1491256800,1154.01,1168.72,1158.77,1154.07,702.11146413
1491260400,1138.33,1157,1154.16,1152.6,620.19484595
1491264000,1143.08,1161.45,1152.09,1154.95,573.03841616
1491267600,1142.07,1156.99,1154.95,1143.69,396.99193555
1491271200,1141.32,1151,1143.7,1149.85,443.06844879
1491274800,1147.16,1151.99,1149.82,1149.46,309.54710796
1491278400,1147.94,1155.85,1148.84,1153.07,267.4323464
1491282000,1150.17,1155.4,1153.12,1154.98,282.71471212
1491285600,1146.02,1155.39,1154.97,1155.39,376.00596986
1491289200,1155.12,1156.12,1155.39,1156.12,190.90117112
1491292800,1156.11,1164.14,1156.12,1163.2,384.12828592
1491296400,1153.59,1163.35,1163.27,1159.74,185.04240754
1491300000,1157.82,1163.5,1159.74,1161.64,282.40048292
1491303600,1145,1163.07,1161.5,1148.69,351.11869006
1491307200,1145,1152,1148.5,1146.12,211.05573754
1491310800,1145,1153,1146.13,1148.3,308.40434771
1491314400,1131.78,1149.48,1148.44,1131.87,435.24293649
1491318000,1124.98,1137.25,1131.9,1135.15,1135.2976117
1491321600,1126.23,1139.99,1135.24,1132.23,435.3959931
1491325200,1128.87,1141.99,1131.08,1141.99,435.14047166
1491328800,1139.51,1144.98,1141.99,1142.7,280.43130183
1491332400,1134.41,1145,1142.7,1144.85,406.74988964
1491336000,1137.92,1145,1144.2,1142.19,354.53918589
1491339600,1137.09,1143.99,1142.24,1143.98,352.6549663
1491343200,1136.5,1143.98,1143.98,1141.26,298.29575973
1491346800,1141.2,1143.99,1141.21,1143.99,264.00519667
1491350400,1139.7,1144.99,1143.98,1144.89,369.22832475
1491354000,1141.85,1144.98,1144.9,1144.05,234.56898767
1491357600,1135.15,1144.07,1144.04,1138.41,289.01142925
1491361200,1132,1140,1138.41,1140,436.57476714
1491364800,1136.36,1141.85,1140,1137.87,217.01677769
1491368400,1137.4,1140.1,1137.92,1138.85,242.14788235
1491372000,1135.4,1139.9,1138.3,1136.33,142.3145398
1491375600,1126.95,1137.98,1136.18,1128.63,239.31793751
1491379200,1114.9,1130.3,1127.9,1120.21,299.33540163
1491382800,1120.02,1127.56,1120.3,1127.41,181.75042925
1491386400,1121.26,1136.28,1126.21,1133.59,371.02937
1491390000,1128.09,1134.58,1133.72,1134.47,126.3493022
1491393600,1128.88,1135.89,1134.57,1133.22,255.61783481
1491397200,1124.46,1133.6,1132.79,1126.84,366.3739127
1491400800,1125,1128.97,1126.84,1127.86,354.92984274
1491404400,1121.97,1127.99,1127.86,1122.24,327.70814237
1491408000,1120,1124.98,1122.1,1120,604.03960653
1491411600,1120.07,1130,1120.46,1123.21,700.71148128
1491415200,1122.81,1133.88,1124.37,1130.85,930.99107964
1491418800,1125.26,1131,1130.47,1131,642.78342579
1491422400,1124.63,1131.3,1130.99,1127.71,408.01673732
1491426000,1124.22,1129,1127.71,1128.98,273.545187
1491429600,1122.27,1128.99,1128.99,1127.65,327.8268955
1491433200,1127.56,1132.99,1127.64,1132.99,364.73088921
1491436800,1132.98,1149.99,1132.99,1143.89,1125.40181204
1491440400,1141.74,1146,1143.9,1146,272.30657698
1491444000,1142.28,1149.17,1145.99,1149.17,444.40297891
1491447600,1147.38,1153,1149.22,1153,514.390418
1491451200,1152.3,1162.95,1152.3,1155.61,483.96007763
1491454800,1150.44,1158.68,1155.61,1153.21,342.30433987
1491458400,1152.27,1165,1153.2,1160.78,215.4249095
1491462000,1155.1,1165,1160.77,1156.22,399.18950303
1491465600,1155.97,1160,1156.23,1160,151.4630978
1491469200,1156.49,1160,1160,1159.93,123.97657629
1491472800,1159.92,1165,1159.93,1165,239.47330102
1491476400,1165,1173.69,1165,1173.69,301.18870912
1491480000,1167.44,1175,1173.69,1171.97,343.71323469
1491483600,1160.78,1171.96,1171.96,1163.51,216.70262169
1491487200,1163.65,1170.59,1163.65,1169.23,337.48563194
1491490800,1165.66,1170,1169.24,1169.28,403.4789775
1491494400,1168.92,1176.17,1169.19,1172.81,395.89847507
1491498000,1171.81,1178.76,1172.7,1174.32,348.95901234
1491501600,1174.05,1190,1174.07,1183.34,860.15243036
1491505200,1175.88,1189.96,1183.04,1185.14,951.92733985
1491508800,1182.86,1199.99,1185.79,1199.99,1117.87584929
1491512400,1187.62,1206.97,1198.82,1200,754.664281
