time,low,high,open,close,volume
1493618400,1411.5,1425,1419.4,1411.99,781.51485195
1493625600,1391.16,1415.46,1413.81,1398.28,848.20123321
1493632800,1395.16,1401.83,1398.28,1400.1,662.45898812
1493640000,1400.09,1421,1400.1,1418.2,1231.8170142
1493647200,1417.5,1466.69,1418.2,1441.4,2039.73441786
1493654400,1437.74,1463,1441.49,1440.81,2659.28772986
1493661600,1430,1457.22,1441.42,1454.51,1710.15324999
1493668800,1446.61,1465.09,1455.02,1461.88,1603.99157537
1493676000,1436.5,1461.88,1461.88,1436.5,948.03307224
1493683200,1426.51,1443,1436.5,1443,1118.38679613
1493690400,1440.01,1447.47,1443,1443.41,562.88632727
1493697600,1443.13,1467.83,1443.41,1464.08,1053.54448177
1493704800,1445.43,1464.07,1464.07,1448.33,643.67435389
1493712000,1447.51,1464.75,1448.31,1464.74,966.87882313
1493719200,1464.15,1490.84,1464.75,1484.22,1249.37759649
1493726400,1471.51,1492.93,1484.32,1483.81,1032.37452421
1493733600,1466.03,1489.74,1483.76,1478.99,1071.24682507
1493740800,1470,1478.98,1478.95,1472,972.01237981
1493748000,1437.5,1472.3,1472,1453,1382.93565741
1493755200,1444,1455.61,1453,1450.67,961.25414452
1493762400,1448.92,1472,1450.66,1471.99,1017.01228091
1493769600,1469.5,1482.29,1471.79,1479,1155.31965026
1493776800,1466,1480.5,1478.99,1473.96,870.04666531
1493784000,1460,1475,1473.88,1460,516.87023898
1493791200,1453.68,1461.4,1460,1457.47,727.62883913
1493798400,1456.39,1473.47,1457.47,1473.47,703.47224705
1493805600,1460.79,1480,1473.46,1478.48,613.08382517
1493812800,1467.25,1483,1478.47,1472.45,751.02030647
1493820000,1464.54,1481.25,1472.52,1480,1112.17955549
1493827200,1465.6,1497.83,1480,1497.83,3271.16810908
1493834400,1490,1517.11,1497.83,1509.72,2609.57619391
1493841600,1503,1524,1509.15,1513,2117.59775811
1493848800,1505.58,1533,1513,1533,1871.04170796
1493856000,1531.42,1546.32,1533,1543.18,1515.7975596
1493863200,1525.21,1554.69,1544.26,1554.56,1893.37194489
1493870400,1554.56,1585,1554.56,1580,1853.67607195
1493877600,1547.95,1580,1579.95,1572.5,1611.56381464
1493884800,1568.92,1589.14,1572.5,1573.02,1137.04159436
1493892000,1560.85,1576.26,1573.32,1576,1172.0421914
1493899200,1567,1590,1576,1590,1517.06879543
1493906400,1587.62,1624.35,1590,1617.38,2550.64799025
1493913600,1611,1642,1617.37,1642,2385.98675087
1493920800,1516,1665,1642,1555.67,5036.50819545
1493928000,1482.06,1564.85,1555.58,1544.71,3867.54799521
1493935200,1528.55,1564.13,1545.19,1563.39,2179.84301868
1493942400,1553.38,1597.94,1561.47,1594.92,1824.5624656
1493949600,1575.16,1595.99,1594.92,1594.72,1131.23702421
1493956800,1586.78,1624.99,1594.38,1624.99,999.13066375
1493964000,1601.5,1630,1624.97,1618,790.53964838
1493971200,1606.62,1630,1618,1615.36,919.5260939
1493978400,1585,1617,1614.86,1606.02,1255.64186588
1493985600,1605.77,1623.1,1606.02,1616.99,1379.08728526
1493992800,1570,1618,1616.28,1578.7,1895.42295732
1494000000,1535.11,1592.73,1578.53,1591.88,2100.78527457
1494007200,1555,1591.95,1591.38,1556.43,957.62397635
1494014400,1540,1560.1,1556.57,1560.1,2138.76551385
1494021600,1536.02,1570.1,1560.1,1551.3,1495.81757956
1494028800,1551.3,1579.99,1551.3,1579.94,864.20334114
1494036000,1568.89,1579.99,1579.94,1578.79,640.65209657
1494043200,1574.22,1583.28,1578.9,1577.87,529.97097571
1494050400,1574.05,1591,1577.91,1590.99,491.22488939
1494057600,1577.79,1597.83,1590.99,1583.2,348.51958451
1494064800,1560,1594.23,1583.13,1592.85,624.50017957
1494072000,1580.94,1598.88,1592.85,1598.62,600.69218492
1494079200,1573.78,1598.89,1598.3,1575.99,1021.00983191
1494086400,1570,1585,1575.75,1584.95,1138.89610367
1494093600,1584.93,1590.47,1584.93,1590.25,974.03190998
1494100800,1575.27,1590.25,1590.24,1585.87,1264.7868469
1494108000,1578.01,1588.93,1585.86,1585.39,869.21706827
1494115200,1581.67,1589.79,1585.49,1588.2,891.74257231
1494122400,1587.69,1602.91,1588.2,1601.68,1248.01346716
1494129600,1598.85,1603.69,1601.69,1603.39,713.54325725
1494136800,1582,1603.4,1603.39,1582.03,592.57172525
1494144000,1580.91,1594.81,1582.02,1593.65,507.76251223
1494151200,1585.42,1594.52,1594.2,1588.17,682.9081581
1494158400,1563.87,1589.67,1589.42,1568.85,1061.05885293
1494165600,1568.85,1580.42,1568.85,1579.4,921.22384299
1494172800,1567.46,1581.99,1578.79,1581.96,1187.4392227
1494180000,1569.45,1596.73,1581.97,1596.73,1109.84150711
1494187200,1590,1600.83,1596.58,1599.2,1225.53332792
1494194400,1599.2,1618.31,1599.2,1609.57,1595.93153325
1494201600,1608,1629.05,1611.1,1623,1910.01388535
1494208800,1612.67,1625.88,1622.99,1623.85,912.81940139
1494216000,1619.93,1655.74,1623.86,1655.74,1600.40761155
1494223200,1644.89,1670,1655.74,1645.74,1180.05409739
1494230400,1630.02,1652.73,1645.74,1635,1245.66174844
1494237600,1613.13,1635,1635,1624.18,706.32758563
1494244800,1616.65,1637.35,1623.62,1626.17,1285.32910626
1494252000,1621.14,1636.2,1627.66,1630.98,1061.51821918
1494259200,1628,1646.19,1630.25,1646.17,993.60123048
1494266400,1644.55,1651.99,1645.78,1651,1145.32754802
1494273600,1650.99,1680,1651,1664.94,2214.19722673
1494280800,1658.86,1713,1664.84,1713,1639.66240393
1494288000,1636.5,1713,1712.99,1682.69,2349.43315549
1494295200,1630,1715,1682.68,1679.81,2504.16685856
1494302400,1679.5,1707.99,1679.56,1701.99,1276.51132425
1494309600,1683.34,1712.99,1700.84,1711.41,1516.69134866
1494316800,1702.2,1744.44,1710.53,1729.5,1200.47521515
1494324000,1725.81,1759.33,1729.5,1759.33,1036.04472242
1494331200,1720.53,1770.62,1758.5,1749.7,1657.51502717
1494338400,1735.59,1758.48,1748.45,1742,1245.94364218
1494345600,1736.82,1778.14,1742.01,1777.97,1189.42795341
1494352800,1767.85,1794.7,1776.27,1778.22,1396.76397081
1494360000,1681.03,1778.89,1778.49,1716.74,2663.2301478
1494367200,1711.78,1740.94,1716.99,1720.43,1842.7654655
1494374400,1707.43,1742.57,1720.24,1737.07,1007.13123456
1494381600,1703.93,1741.57,1737.07,1706.05,1199.30680459
1494388800,1691.3,1740,1705.03,1730.5,1053.49864268
1494396000,1720.66,1737.46,1729.38,1731.67,821.9546213
1494403200,1729.29,1754.96,1731.46,1737.29,976.31705922
1494410400,1729.3,1756.46,1737.3,1755,778.57857404
1494417600,1755,1783,1755,1780.32,1715.02666406
1494424800,1772.04,1799.99,1780.32,1794.99,1593.091826
1494432000,1770,1795,1795,1781.91,1306.23375239
1494439200,1770.6,1787.96,1781.52,1777.96,892.37149403
1494446400,1760.38,1789.69,1777.98,1782,1263.83468861
1494453600,1778.95,1794.99,1782,1794.99,850.8410265
1494460800,1770.95,1795.9,1794.95,1785.54,820.89160015
1494468000,1779.31,1795.6,1786.34,1795.52,1018.65625561
1494475200,1795.42,1845,1795.5,1843,1978.75757037
1494482400,1828.98,1885.5,1842.99,1877.6,1196.79724821
1494489600,1852,1889,1877.61,1880.91,1168.63230796
1494496800,1834.44,1881.01,1880.94,1867.74,1102.80880714
1494504000,1839.96,1869.24,1867.75,1853.51,1078.58596046
1494511200,1851,1859.75,1853.51,1859.73,1208.49177859
